userID,itemID,rating
User_28,Sportsmen's Lodge Hotel,3
User_28,Spotless Apartment in Santa Monica Beach 3,1
User_28,Step to the beach,1
User_28,Strathmore Apartments,3
User_28,Studio City Courtyard Hotel,5
User_28,Studio City Warm Apartment,4
User_28,Studio Plus - Hollywood Luxury 2BR APT,2
User_28,Su Casa at Venice Beach,2
User_28,Sunburst Spa & Suites Motel,4
User_28,Sunset Boulevard Luxury Private Home Escape,2
User_28,Sunset Hilltop,3
User_28,Sunset Home,4
User_28,Sunset Marquis Hotel,3
User_28,"Sunset Strip 1-Bedroom with Balcony, Pool and Views",1
User_28,Sunset Tower Hotel,4
User_28,Super 8 by Wyndham Los Angeles-Culver City Area,1
User_28,Super Lovely Studio Apartment,4
User_28,Superior Suites,4
User_28,SureStay Collection by Best Western Saharan Hotel,5
User_28,The Beverly Hills Hotel,1
User_28,The Beverly Hilton,2
User_28,The Culver Hotel,3
User_28,The Deluxe Oasis Apartment,2
User_28,The Dixie Hollywood,1
User_28,The Garland,3
User_28,The Georgian Hotel,4
User_28,The Grove Luxury Suite,1
User_28,The Hollywood Roosevelt,1
User_28,The Hollywood Style Apartment,1
User_28,The Hotel Hollywood,5
User_28,The Jeremy Hotel West Hollywood,5
User_28,The Kinney - Venice Beach,1
User_28,The LINE Hotel,1
User_28,The London West Hollywood at Beverly Hills,4
User_28,The Mayfair Hotel,2
User_28,The Moment Hotel,5
User_28,The NoMad Los Angeles,1
User_28,The Orlando Hotel,5
User_28,The Palazzo Communities by Synergy,2
User_28,"The Ritz-Carlton, Los Angeles L.A. Live",3
User_28,"The Ritz-Carlton, Marina del Rey",1
User_28,"The Standard, Hollywood",4
User_28,The Westin Los Angeles Airport,1
User_28,The Willow,5
User_28,"Tilt Hotel Universal Hollywood, an Ascend Hotel Collection Member",2
User_28,Titta Inn,4
User_28,Tiverton Apartment Lofts,1
User_28,Travelodge by Wyndham Culver City,3
User_28,Travelodge by Wyndham Santa Monica,5
User_28,Tuck Hotel,1
User_28,Two Bedroom near Boardwalk,4
User_28,USA Hostels Hollywood,3
User_28,Ultimate LA Vacation Hideaway w/ Private Pool,2
User_28,Unique house next tothe beach-Venice Beach-MDR,5
User_28,Urban 20 FT Two Level Loft,3
User_28,Urban DTLA Chic Stylish Suite,4
User_28,Urban DTLA Resort Style Flamingo Suite,2
User_28,Urban DTLA Top Level Penthouse,2
User_28,Urban DTLA Two Level Staples Center Loft,3
User_28,Urban DTLA VIP Penthouse with Pool Table,2
User_28,Urban Downtown 3br 3ba Sky Pool Table Penthouse,5
User_28,Urban Downtown LA Chanel Suite,2
User_28,Urban Downtown LA City View Penthouse,4
User_28,Urban Downtown LA Elegant Suite Los Angeles,5
User_28,Urban Downtown LA Floor To Ceiling Penthouse,1
User_28,Urban Downtown LA Luxury Resort Suite,1
User_28,Urban Downtown LA Modern Suite,4
User_28,Urban Downtown LA Moroccan Resort Suite,4
User_28,Urban Downtown LA Oasis Resort Suite,4
User_28,Urban Downtown LA Pool Table Penthouse,1
User_28,Urban Downtown LA Resort Style Suite,3
User_28,Urban Downtown LA Sapphire Suite,4
User_28,Urban Dtla Paradise Suite,3
User_28,Urban Dtla Two Level Fashion Loft,1
User_28,Urban Hollywood Blvd Cinema Suite,3
User_28,Urban Hollywood Blvd Dream Penthouse,2
User_28,Urban Hollywood Blvd Grammys Suite,1
User_28,Urban Hollywood Celebrity Suite,3
User_28,Urban Hollywood Glamour Suite,5
User_28,Urban Hollywood James Bond Suite,5
User_28,Urban Hollywood Memories Penthouse,1
User_28,Urban Hollywood Modern Penthouse,2
User_28,Urban Hollywood Oscars Suite,3
User_28,Urban Hollywood Tropicana Suite,5
User_28,Urban Hollywood Two Level Penthouse,3
User_28,Urban Hollywood Universal Studios Suite,2
User_28,VE Venice Guest House,4
User_28,Venice Beach House,2
User_28,Venice Beach Suites & Hotel,3
User_28,Venice Beach Vacation Condos,4
User_28,Venice Breeze Suites,1
User_28,Venice House on the Canals,1
User_28,Venice Style Studio Venice Beach,4
User_28,Venice Suites,3
User_28,Venice on the Beach Hotel,2
User_28,Viceroy L'Ermitage Beverly Hills,5
User_28,Viceroy Santa Monica,1
User_28,Villa Brasil Motel,1
User_28,Villa Delle Stelle,4
User_28,W Hollywood,3
User_28,W Los Angeles â West Beverly Hills,4
User_28,W. HOLLYWOOD CHARMING 2BR/2BT SUITE / Free Parking / Rooftop Pool,5
User_28,Waldorf Astoria Beverly Hills,4
User_28,Walk of Fame Apartment in Hollywood,3
User_28,Walk of Fame Hostel,5
User_28,Walk of Fame Suite in Hollywood,5
User_28,Walk to Convention Center Apartment,4
User_28,WeHo Bungalow with Private Garden,2
User_28,"WeHo Palace, 2 Bedroom 2 Full Bath",1
User_28,Wellworth Apartments,5
User_28,West Hollywood Guesthouse,3
User_28,West Hollywood Studio,5
User_28,Westwood Apartment 409W,4
User_28,Westwood Two Bedroom #1,5
User_28,Westwood Two Bedroom #2,4
User_28,Wilshire Experience Apartment,1
User_28,Wilshire Getaway Apartment,3
User_28,Wingate by Wyndham Los Angeles Airport,5
User_28,Wyndham Santa Monica At The Pier,2
User_29,2 Bedroom Celebrity Loft,2
User_29,24 Hours Motel,4
User_29,36 Story Amazing View Penthouse,2
User_29,AIR Venice on the Beach,3
User_29,AKA Beverly Hills,5
User_29,Abbot Kinney Apartment,4
User_29,Ace Hotel Downtown Los Angeles,2
User_29,Amazing 2bed/2 bath near the Grove,4
User_29,Amazing Apartment Hollywood Blvd 2bd/bth,4
User_29,Amazing Apartment in Santa Monica,1
User_29,Ambrose Hotel,5
User_29,American Hotel,1
User_29,Andaz West Hollywood-a concept by Hyatt,5
User_29,Angel City Spacious Apartment,4
User_29,Apartment North Mansfield Ave,5
User_29,Arroyo Vista Inn,1
User_29,Artist Home at Venice Beach - One Bedroom Oasis,1
User_29,Audrey House,4
User_29,Avalon Hotel Beverly Hills,4
User_29,BLVD Hotel & Spa,1
User_29,BLVD Hotel & Suites,5
User_29,BRILLIANT HOME IN SANTA MONICA BEACH *23,4
User_29,Banana Bungalow,2
User_29,Bayside Hotel,3
User_29,Beautiful Large Duplex House at The GROVE | Free Parking,2
User_29,Beautiful Sunset in Santa Monica Beach *4,4
User_29,Bel Air Luxury Living,4
User_29,Bel Air Villa,3
User_29,Best Western Airport Plaza Inn,3
User_29,Best Western Burbank Airport Inn,5
User_29,Best Western Plus Dragon Gate Inn,4
User_29,Best Western Royal Palace Inn & Suites,3
User_29,Beverly Hills Celebrity Home,2
User_29,Beverly Hills Guest House,4
User_29,Beverly Hills Marriott,5
User_29,Beverly Hills Plaza Hotel,5
User_29,Beverly Hills Spanish Apartment,1
User_29,Beverly Laurel Motor Hotel,2
User_29,"Beverly Wilshire, A Four Seasons Hotel",2
User_29,Bluetiful Apartment Near to convention center,1
User_29,Boutique 444 Venice Beach,5
User_29,Boutique Citrus Apartments,4
User_29,Boutique Hollywood,5
User_29,Brentwood Family home,4
User_29,Bungalows at Marina del Rey/ Venice Beach,2
User_29,CALIFORNIA Deluxe Suite | 2BD/2BT | FREE PARKING | POOL !,3
User_29,Cal Mar Hotel Suites,4
User_29,Carlyle Inn,1
User_29,Casa Del Mar,1
User_29,Century Park Hotel LA,5
User_29,"Channel Road Inn, A Four Sisters Inn",2
User_29,Charlie Chaplin Historic Hollywood Home,4
User_29,Charming and Lovely apt!,1
User_29,Chateau Marmont,1
User_29,Chic 2 Bedroom/2 Bathroom Suite at the Beach,5
User_29,Chic Hollywood home - central to everything,1
User_29,Chic Staples Center Apartment,2
User_29,Chic and Charming 1 bdr,4
User_29,Clean and Nice Single Room,1
User_29,Comfort Inn & Suites Near Universal - North Hollywood â Burbank,3
User_29,Comfort Inn Los Angeles near Hollywood,1
User_29,Comfort Inn Near Old Town Pasadena in Eagle Rock CA,5
User_29,Comfort Inn Santa Monica - West Los Angeles,4
User_29,Comfort Suites,3
User_29,Comforting Hollywood Getaway,2
User_29,Contemporary Apartment in Downtown LA,3
User_29,Courtyard Los Angeles Westside,3
User_29,Courtyard by Marriott Los Angeles L.A. LIVE,3
User_29,Courtyard by Marriott Santa Monica,1
User_29,Cozy Silver Lake Getaway,3
User_29,Crescent Hotel,1
User_29,Crowne Plaza Los Angeles International Airport,3
User_29,DOWNTOWN L.A. 36 Story Breath Taking View Penthouse,4
User_29,DOWNTOWN L.A. SKY VIEW PENTHOUSE & 4 BEDS,3
User_29,DTLA Convention Center Stylish Apartment,5
User_29,DTLA Convention Center Suite,3
User_29,DTLA Staples Center Suite,4
User_29,"Deluxe, Universal Studios / 2 rooms",5
User_29,Desert Heaven - Guest House,5
User_29,Double Suite in Santa Monica,4
User_29,DoubleTree Suites by Hilton Santa Monica,2
User_29,DoubleTree by Hilton Hotel Los Angeles - Westside,5
User_29,Doubletree by Hilton Los Angeles Downtown,4
User_29,Downtown Celebrity Suite Near Staples Center,2
User_29,Downtown Cosmopolitan Suites,3
User_29,Downtown Highrise Luxury Living,5
User_29,Downtown Juno Apartment,3
User_29,Downtown L.A. Resort Comfort Life and 4Beds,1
User_29,Downtown LA 1-Bedroom with Views,2
User_29,Downtown LA 3-Bedroom Pool Suite #1,2
User_29,Downtown LA 5 Beds Penthouse Pool,5
User_29,Downtown LA 5bed Royal Penthouse,4
User_29,Downtown LA 5beds Entertainer Pool,5
User_29,Downtown LA Brilliant 5 Beds Pool,3
User_29,Downtown LA City View Suite,5
User_29,Downtown LA Clean and Cozy Suite,4
User_29,Downtown LA Convention Center Apartment,5
User_29,Downtown LA Convention Center Elite Apartment,4
User_29,Downtown LA Convention Center Suite,4
User_29,Downtown LA Dazzling Apartment,2
User_29,Downtown LA Elegant 2BR Pool Suite,4
User_29,Downtown LA Gorgeous Resort Style Suite,3
User_29,Downtown LA Live Suites,2
User_29,Downtown LA Mandarin Resort Style Suite,1
User_29,Downtown LA Modern Home Staples Center,2
User_29,Downtown LA Modern Staples Center Suite,1
User_29,Downtown LA Paradise Resort Suite,5
User_29,Downtown LA Serene Penthouse,2
User_29,Downtown LA VIP Resort Apartment,5
User_29,Downtown Los Angeles 5bed Splendid,2
User_29,Downtown Los Angeles Deluxe Penthouse,3
User_29,Downtown Los Angeles Luxury 3-bedroom Pool Suite,5
User_29,Downtown Mansion Hostel,5
User_29,Downtown Oasis in DTLA,1
User_29,Downtown Venus Apartment,4
User_29,Downtown Victorian PH 6Beds W Pools,2
User_29,Dream Hollywood,1
User_29,Dresden B & B,4
User_29,Dunes Inn - Sunset,4
User_29,EXQUISITE MARINA 2BDR SUITE WITH BALCONY & RELAXING VIEWS,5
User_29,East West Comfort: Downtown LA Artistic Apartments,2
User_29,East West Comfort: Downtown LA Cozy Apartments,3
User_29,East West Comfort: Downtown LA Inspiring Apartment,2
User_29,East West Comfort: Hollywood Walk of Fame Apartments,1
User_29,El Royale Hotel - Near Universal Studios Hollywood,4
User_29,Elaine's Hollywood Bed & Breakfast,4
User_29,Elan Hotel,5
User_29,Encore Motel,1
User_29,Epic Downtown Apartment,1
User_29,Executive Celebrity Suites,3
User_29,Executive Lifestyle Apartment,3
User_29,FANTASTIC HOUSE IN SANTA MONICA BEACH 10,3
User_29,Fabulous Apartment in GLENDON Next to UCLA Los Angeles *21,4
User_29,Fabulous Apt Walk to Santa Monica Beach 17,5
User_29,Fabulous Walk of Fame Apartment in Hollywood,4
User_29,Fairmont Miramar Hotel & Bungalows,5
User_29,Farmer's Daughter Hotel,1
User_29,Four Points by Sheraton Los Angeles International Airport,2
User_29,Four Points by Sheraton Los Angeles Westside,2
User_29,Four Seasons Hotel Los Angeles at Beverly Hills,4
User_29,Franklin Tower,4
User_29,Freehand Los Angeles,2
User_29,Friendship Motor Inn,5
User_29,Fully Furnished Apt in LA Downtown,2
User_29,Fully furnished apartment in la close to Beverly Hills,5
User_29,Garden Cottage B&B,3
User_29,Gateway Hotel Santa Monica,5
User_29,Ginosi Downtown Apartel,2
User_29,Ginosi Metropolitan Apartel,5
User_29,Glendon Apartments,1
User_29,Global Luxury Suites at Figueroa Street,1
User_29,Global Luxury Suites at Marina Del Rey,1
User_29,Global Luxury Suites at Wilshire,4
User_29,"Gorgeous Bungalow walk to Universal Studios, Hollywood",4
User_29,Gorgeous and Renovated Apartment Near Hollywood Blvd,2
User_29,Grand Suites,3
User_29,Groovy 2-Bedroom Condo with Terrace,4
User_29,"H Hotel Los Angeles, Curio Collection By Hilton",5
User_29,HI Los Angeles - Santa Monica Hostel,2
User_29,"HUGE AND STYLISH 2 BDR APARTMENT, BEST LOCATION IN LA",1
User_29,"Hampton Inn & Suites Los Angeles/Hollywood, CA",1
User_29,Hampton Inn & Suites Santa Monica,2
User_29,Hampton Inn Los Angeles Int'l Airport/Hawthorne,1
User_29,Heart of Hollywood,4
User_29,Heaven on Hollywood Furnished Apartments,5
User_29,High-Rise City View Condo,4
User_29,Highland Gardens Hotel,3
User_29,Hilgard House Westwood Village,4
User_29,Hilton Garden Inn Los Angeles / Hollywood,2
User_29,Hilton Garden Inn Los Angeles Marina Del Rey,4
User_29,Hilton Los Angeles Airport,3
User_29,Hilton Los Angeles-Universal City,3
User_29,Holiday Inn Express Hollywood Walk of Fame,5
User_29,Holiday Inn Express Los Angeles LAX Airport,5
User_29,Holiday Inn Express West Los Angeles,1
User_29,Holiday Inn Los Angeles - LAX Airport,2
User_29,Hollywood 2Bed 2Bath,2
User_29,Hollywood 4Beds Los Angeles #1 Pool,5
User_29,Hollywood 5 Beds Famous Awards Pool,3
User_29,Hollywood 6 Beds Superstar Pool,3
User_29,Hollywood 6 beds Vip Pool Suite,1
User_29,Hollywood Bed & Breakfast,1
User_29,Hollywood Bellucci Apartment,4
User_29,Hollywood Blvd Exclusive Apartment,2
User_29,Hollywood Blvd Plush Apartment,5
User_29,Hollywood Blvd Stars Suite,3
User_29,Hollywood Blvd Walk of Fame Apartment,4
User_29,Hollywood Celebrity Hotel,2
User_29,Hollywood City Inn,2
User_29,Hollywood Downtowner Inn,1
User_29,Hollywood Glamourous Apartment,2
User_29,Hollywood Hills Spanish,2
User_29,Hollywood Hills Suites,2
User_29,Hollywood Hot Spot Condo,2
User_29,Hollywood Hotel - The Hotel of Hollywood Near Universal Studios,4
User_29,Hollywood House Melrose Place,3
User_29,Hollywood Inn Express North,1
User_29,Hollywood Inn Express South,3
User_29,Hollywood Loft,5
User_29,Hollywood Loft Oasis,2
User_29,Hollywood Luxury Suite * 5 beds + Parking,4
User_29,Hollywood Megastar 5 beds 2-BR pool,4
User_29,Hollywood Olivia Apartment,2
User_29,Hollywood Orchid Suites,4
User_29,Hollywood Private Bungalow,1
User_29,Hollywood Shine B&B,4
User_29,Hollywood Sign View 5,2
User_29,Hollywood Spring Deluxe,3
User_29,Hollywood Tower Apartel,4
User_29,Hollywood Walk of Fame 5beds Studio,3
User_29,Hollywood Walk of Fame Apartment,3
User_29,Hollywood Walk of Fame Furnished Apartments,1
User_29,Hollywood Walk of Fame!,3
User_29,Hollywood and Sunset Furnished Apartments,4
User_29,Hostel California,1
User_29,Hotel Angeleno,1
User_29,Hotel Aventura,3
User_29,Hotel Bel-Air,5
User_29,Hotel Beverly Terrace,1
User_29,Hotel Carmel By The Sea,2
User_29,Hotel Erwin,4
User_29,Hotel Figueroa Downtown Los Angeles,3
User_29,Hotel Hwood Near the Sunset Strip,3
User_29,Hotel Indigo - Los Angeles Downtown,4
User_29,Hotel MDR Marina del Rey- a DoubleTree by Hilton,1
User_29,Hotel Shangri-La,5
User_29,Hotel Sofitel Los Angeles at Beverly Hills,4
User_29,Hotel Solaire Los Angeles,2
User_29,Huntley Santa Monica Beach,2
User_29,Hyatt Regency Los Angeles International Airport,4
User_29,Inn at Playa del Rey,1
User_29,Inn at Venice Beach,5
User_29,InterContinental - Los Angeles Downtown,3
User_29,InterContinental Los Angeles Century City at Beverly Hills,4
User_29,JW Marriott Los Angeles L.A. LIVE,3
User_29,Jamaica Bay Inn,4
User_29,Jolly Roger Hotel,2
User_29,Kimpton Everly Hotel,3
User_29,Kimpton Hotel Palomar Los Angeles Beverly Hills,5
User_29,Kimpton Hotel Wilshire,2
User_29,Kimpton La Peer Hotel,2
User_29,Kings Home,5
User_29,Knights Inn Los Angeles Central / Convention Center Area,1
User_29,L.A. CITY LIFE HIGHRISE VIEWS - 5 BEDS,1
User_29,LA Clean and Comfy Suite,3
User_29,LA Deluxe Suite at The Grove Mall,1
User_29,LA Luxury Suite at The Grove | 2BR&2BT | Pool | Free Parking,1
User_29,LA Paradise Retreat Amazing Location,4
User_29,LA Villa close to Little Tokyo,5
User_29,LEVEL Furnished Living Suites Downtown Los Angeles,4
User_29,La Quinta Inn & Suites LAX,4
User_29,Le Meridien Delfina Santa Monica,3
User_29,Live like a Hollywood Celebrity,1
User_29,Living The LA Dream 2 bed 2 bath,4
User_29,Living the Dream in Hollywood,3
User_29,Location For Vacation Hollywood Luxury Apartment,1
User_29,Loews Hollywood Hotel,2
User_29,Loews Santa Monica Beach Hotel,3
User_29,Loft on Hollywood Walk of Fame,2
User_29,Los Angeles 3 Bed Ace Pool Suite,3
User_29,Los Angeles 5 Beds Convention Pool,5
User_29,Los Angeles Airport Marriott,1
User_29,Los Angeles RoomRentals Harvard Heights,4
User_29,Los Angeles RoomRentals near USC,2
User_29,Los Comfy Apartment,3
User_29,Los Stylish Apartment Nice Area DTLA,3
User_29,Luxe City Center Hotel,3
User_29,Luxe Rodeo Drive Hotel,2
User_29,Luxe Sunset Boulevard Hotel,4
User_29,"Luxury 2-Bedroom, 2-Bathroom w Pool",2
User_29,Luxury Apartment Near Staples Center,2
User_29,Luxury Apartment Near The Grove,1
User_29,"Luxury Apartment with pool, by the Pacific Ocean",3
User_29,Luxury Apartments Near the Grove,5
User_29,Luxury Apartments in Downtown LA,4
User_29,Luxury Condo with Parking,4
User_29,Luxury Downtown Vacation Home with Parking,1
User_29,Luxury Private 2 bedroom Condo,3
User_29,Luxury Studio Next to LA Live,4
User_29,Luxury Suite in The Heart of Hollywood,4
User_29,"Luxury, Hollywood Experience",3
User_29,"Luxury, Hollywood Modern",3
User_29,"Luxury, Hollywood Walk of Fame",1
User_29,Magic Castle Hotel,1
User_29,Mama Shelter Los Angeles,2
User_29,"Marina Del Rey/Venice 2 Bed, 2 Bath. Pool, Gym",4
User_29,Marina Studio by the Venice Beach,5
User_29,Marina del Rey Hotel,5
User_29,Marina del Rey Marriott,2
User_29,Marina del Rey Suites,2
User_29,Mayumi,4
User_29,Melrose Apartment # 18,2
User_29,Melrose Place,4
User_29,Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,3
User_29,Millennium Biltmore Los Angeles,4
User_29,Miyako Hotel Los Angeles,2
User_29,Modern 2BR/2BA in the Heart of Hollywood,4
User_29,Modern 3 bedrooms 2 bathrooms Mid City,4
User_29,Modern Apartments in Downtown LA,2
User_29,Modern Living,5
User_29,Mondrian Los Angeles in West Hollywood,1
User_29,Montage Beverly Hills,2
User_29,Montrose West Hollywood,5
User_29,Mosaic Hotel,5
User_29,Mr C Beverly Hills,5
User_29,NEW Apartment near Staples Center,4
User_29,NEW! LUXURY SUITE with Parking!,5
User_29,"New Luxury DT LA Apt- Pool, Gym, Staple center",5
User_29,Noon on Sunset Hill,5
User_29,O Hotel,3
User_29,Ocean Park Hotel,2
User_29,Ocean Style Studio Venice Beach,2
User_29,Ocean Suites - Coral,1
User_29,Ocean Suites - Ocean,1
User_29,Ocean Suites - Pier,5
User_29,Ocean Suites - Sail,2
User_29,Ocean Suites - Sand,4
User_29,Ocean Suites - Shell,5
User_29,Ocean View Hotel,5
User_29,Oceana Beach Club Hotel,2
User_29,Omni Los Angeles Hotel California Plaza,5
User_29,PREMIUM TWO BEDROOM CONDO w Free parking,2
User_29,Palihouse Santa Monica,2
User_29,Palihouse West Hollywood,5
User_29,Pelham Apartment 8,5
User_29,Penthouse Highrise,4
User_29,Penthouse Los Angeles Convention Resort Suite Pool,2
User_29,Penthouse with a Stunning Hollywood View,5
User_29,Perfect Chill in Hollywood,1
User_29,Petit Ermitage,3
User_29,Plaza la Reina,5
User_29,PodShare Los Feliz,5
User_29,PodShare Venice,5
User_29,Popular Audrey Hepburns Hollywood Suites,2
User_29,Popular DTLA Designer Suite,3
User_29,Popular DTLA Designer Suite With Massive Views,2
User_29,Popular Downtown LA Bellagio Resort Suite,3
User_29,Popular Downtown LA Cirrus Resort Style Suite,2
User_29,Popular Downtown LA Extravagant Suite,5
User_29,Popular Downtown LA Governor Suite,5
User_29,Popular Downtown LA Luxury Palazzo Resort Style Suite,3
User_29,Popular Downtown LA Mediterranean View Penthouse,2
User_29,Popular Downtown LA Parlor Resort Style Suite,3
User_29,Popular Downtown LA Platinum Resort Style Suite,4
User_29,Popular Downtown LA Presidential Pool Table High Rise,5
User_29,Popular Downtown LA Skyline View Suites,4
User_29,Popular Downtown LA Spectacular Suite,2
User_29,Popular Downtown LA Splendid Suite,2
User_29,Popular Downtown LA VIP Modern High Rise Suite,1
User_29,Popular Downtown LA Venetian Resort Style Suite,3
User_29,Popular Downtown Los Angeles Luxurious Resort Suite,5
User_29,Popular Hollywood Blvd 2BR/BA Oscars,2
User_29,Popular Hollywood Blvd Deluxe Suite,3
User_29,Popular Hollywood Blvd Gorgeous Penthouse,3
User_29,Popular Hollywood Blvd James Dean Suite,1
User_29,Popular Hollywood Blvd Luxury Penthouse,2
User_29,Popular Hollywood Blvd Magnificent Suite,2
User_29,Popular Hollywood Blvd Majestic Suite,1
User_29,Popular Hollywood Blvd Modern Suite,3
User_29,Popular Hollywood Blvd Plush Suite,5
User_29,Popular Hollywood Blvd Premier Suite,4
User_29,Popular Hollywood Blvd Shining Suite,5
User_29,Popular Hollywood Blvd View Penthouse,4
User_29,Popular Hollywood Boulevard Of Stars 2BR/BA Suite,2
User_29,Popular Hollywood Celebrity Suite,2
User_29,Popular Hollywood Famous suite,5
User_29,Popular Hollywood Marilyn Monroe Suite,3
User_29,Popular Hollywood Presidential Penthouse,2
User_29,Popular Hollywood Prestige Suite,1
User_29,Popular Hollywood Rockstar Penthouse,3
User_29,Popular Hollywood Skyline View Penthouse,3
User_29,Popular Hollywood Spectacular Double King Suite,3
User_29,Popular Hollywood Upstairs Downstairs Penthouse,3
User_29,Popular Hollywood VIP Celebrity Penthouse,3
User_29,Popular Hollywood VIP Executive Suite,1
User_29,Popular Hollywood Views Massive Penthouse,2
User_29,Popular Private luxury Room in shared apartment in Hollywood,2
User_29,Popular Studio luxury Private apartment in Downtown Los Angeles,5
User_29,Popular The Grove Upscale Suite,4
User_29,Private Bedroom and Bathroom in Shared 2 Bedroom Apartment,3
User_29,Private Bedroom with Bathroom in Shared 2 Bedroom Apartment,5
User_29,Private Hollywood 4Br Villa at Melrose,5
User_29,Ramada by Wyndham Los Angeles/Downtown West,3
User_29,Ramada by Wyndham Marina del Rey,4
User_29,Regency Inn in Los Angeles,4
User_29,Renaissance Los Angeles Airport Hotel,2
User_29,Republic Inn / Hollywood,5
User_29,Residence Inn by Marriott Los Angeles LAX/Century Boulevard,1
User_29,Rodeway Inn Hollywood,5
User_29,Royal Pagoda Motel,3
User_29,Royal Palace Westwood Hotel,3
User_29,SIXTY Beverly Hills,1
User_29,"SLS Hotel, a Luxury Collection Hotel, Beverly Hills",4
User_29,Samesun Venice Beach,2
User_29,"Santa Monica Duplex, 3 Bed 2 Bath",4
User_29,Sea Blue Hotel,2
User_29,Selby Ave Guest House,2
User_29,Shelter Hotel Los Angeles,3
User_29,Sheraton Gateway Los Angeles,4
User_29,Sheraton Grand Los Angeles,5
User_29,Shore Hotel,5
User_29,Shutters On The Beach,4
User_29,Sirtaj Hotel,5
User_29,Spacious Town House - 2 Levels,3
User_29,Sportsmen's Lodge Hotel,3
User_29,Spotless Apartment in Santa Monica Beach 3,2
User_29,Step to the beach,5
User_29,Strathmore Apartments,1
User_29,Studio City Courtyard Hotel,5
User_29,Studio City Warm Apartment,4
User_29,Studio Plus - Hollywood Luxury 2BR APT,2
User_29,Su Casa at Venice Beach,4
User_29,Sunburst Spa & Suites Motel,3
User_29,Sunset Boulevard Luxury Private Home Escape,5
User_29,Sunset Hilltop,2
User_29,Sunset Home,5
User_29,Sunset Marquis Hotel,1
User_29,"Sunset Strip 1-Bedroom with Balcony, Pool and Views",1
User_29,Sunset Tower Hotel,1
User_29,Super 8 by Wyndham Los Angeles-Culver City Area,5
User_29,Super Lovely Studio Apartment,1
User_29,Superior Suites,4
User_29,SureStay Collection by Best Western Saharan Hotel,1
User_29,The Beverly Hills Hotel,3
User_29,The Beverly Hilton,3
User_29,The Charlie West Hollywood,3
User_29,The Culver Hotel,5
User_29,The Deluxe Oasis Apartment,2
User_29,The Dixie Hollywood,1
User_29,The Garland,3
User_29,The Georgian Hotel,3
User_29,The Grove Luxe Apartment,1
User_29,The Grove Luxury Suite,5
User_29,The Hollywood Roosevelt,4
User_29,The Hollywood Style Apartment,3
User_29,The Jeremy Hotel West Hollywood,4
User_29,The LINE Hotel,5
User_29,The London West Hollywood at Beverly Hills,3
User_29,The Los Angeles Athletic Club,3
User_29,The Mayfair Hotel,5
User_29,The Moment Hotel,5
User_29,The NoMad Los Angeles,2
User_29,The Palazzo Communities by Synergy,5
User_29,"The Ritz-Carlton, Los Angeles L.A. Live",4
User_29,"The Ritz-Carlton, Marina del Rey",4
User_29,The Rose Hotel,5
User_29,"The Standard, Hollywood",3
User_29,The Westin Bonaventure Hotel & Suites,2
User_29,The Westin Los Angeles Airport,5
User_29,The Willow,1
User_29,"Tilt Hotel Universal Hollywood, an Ascend Hotel Collection Member",4
User_29,Tiverton Apartment Lofts,1
User_29,Top Floor Penthouse Living Like A Rockstar,5
User_29,Travelodge by Wyndham Culver City,5
User_29,Travelodge by Wyndham Santa Monica,5
User_29,Two Bedroom near Boardwalk,4
User_29,USA Hostels Hollywood,1
User_29,Ultimate LA Vacation Hideaway w/ Private Pool,1
User_29,Upscale 2Bed 2Bath & Gated Parking,1
User_29,Urban 20 FT Two Level Loft,5
User_29,Urban DTLA Chic Stylish Suite,1
User_29,Urban DTLA Top Level Penthouse,5
User_29,Urban DTLA Two Level Staples Center Loft,1
User_29,Urban DTLA VIP Penthouse with Pool Table,3
User_29,Urban Downtown 3br 3ba Sky Pool Table Penthouse,2
User_29,Urban Downtown LA Chanel Suite,1
User_29,Urban Downtown LA Designer City Sky Suite,4
User_29,Urban Downtown LA Elegant Suite Los Angeles,3
User_29,Urban Downtown LA Floor To Ceiling Penthouse,5
User_29,Urban Downtown LA Luxury Resort Suite,5
User_29,Urban Downtown LA Modern Suite,4
User_29,Urban Downtown LA Oasis Resort Suite,1
User_29,Urban Downtown LA Pool Table Penthouse,4
User_29,Urban Downtown LA Resort Style Suite,5
User_29,Urban Downtown LA Sapphire Suite,5
User_29,Urban Dtla Paradise Suite,5
User_29,Urban Hollywood Blvd Cinema Suite,5
User_29,Urban Hollywood Blvd Dream Penthouse,2
User_29,Urban Hollywood Blvd Grammys Suite,4
User_29,Urban Hollywood Celebrity Suite,2
User_29,Urban Hollywood Chateau Suite,5
User_29,Urban Hollywood Glamour Suite,1
User_29,Urban Hollywood James Bond Suite,3
User_29,Urban Hollywood Memories Penthouse,5
User_29,Urban Hollywood Modern Penthouse,2
User_29,Urban Hollywood Oscars Suite,2
User_29,Urban Hollywood Tropicana Suite,5
User_29,Urban Hollywood Two Level Penthouse,1
User_29,Urban Hollywood Universal Studios Suite,1
User_29,Urban Two Level Bellagio Penthouse,5
User_29,VE Venice Guest House,1
User_29,Venice Beach House,1
User_29,Venice Beach Suites & Hotel,4
User_29,Venice Beach Vacation Condos,2
User_29,Venice Breeze Suites,1
User_29,Venice Style Studio Venice Beach,4
User_29,Venice Suites,4
User_29,Venice on the Beach Hotel,3
